Offer ID,Data ID,Date,Drop Number,Delivered,Clicks,CTR,Revenue,eCPM,Offer Type,Audience Type
787,54,12/31/2022,3,110534,216,0.00195415,132.00,1.194202689,Home Financing,Mortgage
542,54,12/31/2022,4,197992,876,0.004424421,340.00,1.717241101,Health,Mortgage
542,54,12/31/2022,4,110460,291,0.002634438,136.00,1.231214919,Health,Mortgage
347,76,1/1/2023,3,131606,260,0.001975594,463.08,3.518684558,Loan,Credit Card
317,97,1/1/2023,5,165564,291,0.001757628,136.88,0.826749777,Home Financing,Housing
351,97,1/1/2023,4,165384,731,0.004420016,420.00,2.539544333,Credit Card,Housing
510,97,1/1/2023,2,165576,186,0.001123351,284.00,1.715224429,Education,Housing
255,97,1/1/2023,3,165576,912,0.005508045,944.00,5.701309369,Credit Score,Housing
719,30,1/1/2023,2,161784,371,0.002293181,600.00,3.708648568,Credit Card,Lending
863,30,1/1/2023,3,161778,75,0.000463598,66.66,0.412046137,Loan,Lending
256,30,1/1/2023,4,129964,301,0.002316026,700.25,5.388030532,Credit Card,Lending
205,76,1/1/2023,2,138553,103,0.000743398,840.00,6.062661942,Auto Warranty,Credit Card
453,54,1/1/2023,2,198500,257,0.00129471,528.00,2.659949622,Credit Card,Mortgage
453,54,1/1/2023,2,110641,207,0.001870916,192.00,1.735342233,Credit Card,Mortgage
869,54,1/1/2023,3,198467,424,0.002136375,396.00,1.995293928,Home Financing,Mortgage
869,54,1/1/2023,3,110608,425,0.003842398,276.00,2.495298713,Home Financing,Mortgage
913,54,1/1/2023,4,198287,177,0.000892646,726.00,3.661359544,Home Warranty,Mortgage
913,54,1/1/2023,4,110467,177,0.001602288,231.00,2.091122236,Home Warranty,Mortgage
549,76,1/2/2023,2,139130,492,0.003536261,672.00,4.830015094,Employment,Credit Card
547,76,1/2/2023,4,132025,533,0.004037114,420.00,3.181215679,Credit Card,Credit Card
885,97,1/2/2023,5,165577,153,0.000924041,840.00,5.073168375,Education,Housing
182,97,1/2/2023,4,157758,301,0.001907986,720.00,4.563952383,Auto Insurance,Housing
687,97,1/2/2023,2,165271,1756,0.010624974,556.32,3.366107787,Rent To Own,Housing
205,97,1/2/2023,3,165482,212,0.001281106,698.00,4.217981412,Auto Warranty,Housing
885,30,1/2/2023,2,64679,18,0.000278297,320.00,4.947510011,Education,Lending
256,30,1/2/2023,3,130002,312,0.002399963,677.00,5.207612191,Credit Card,Lending
739,30,1/2/2023,4,161736,2853,0.017639858,1736.00,10.73354108,Credit Card,Lending
789,76,1/2/2023,3,2860,4,0.001398601,0.00,,Employment,Credit Card
256,76,1/2/2023,5,113434,641,0.005650863,1218.00,10.73752138,Credit Card,Credit Card
237,54,1/2/2023,2,199548,308,0.001543488,394.20,1.97546455,Employment,Mortgage
237,54,1/2/2023,2,110896,188,0.001695282,919.80,8.294257683,Employment,Mortgage
865,54,1/2/2023,3,199524,463,0.002320523,708.00,3.5484453,Home Financing,Mortgage
865,54,1/2/2023,3,110841,340,0.003067457,432.00,3.897474761,Home Financing,Mortgage
719,76,1/3/2023,2,139697,339,0.002426681,660.00,4.724510906,Credit Card,Credit Card
237,97,1/3/2023,3,165586,382,0.002306958,559.00,3.375889266,Employment,Housing
789,97,1/3/2023,2,165477,260,0.001571215,736.00,4.447748025,Employment,Housing
176,97,1/3/2023,4,165691,182,0.00109843,455.00,2.746075526,Home Security,Housing
540,97,1/3/2023,5,165727,413,0.00249205,180.00,1.086123565,Credit Card,Housing
600,30,1/3/2023,2,161812,216,0.001334882,1280.00,7.910414555,Debt,Lending
863,76,1/3/2023,3,132394,165,0.00124628,126.76,0.957445201,Loan,Credit Card
447,54,1/3/2023,2,200648,115,0.000573143,509.40,2.538774371,Identity Protection,Mortgage
447,54,1/3/2023,2,111081,170,0.001530415,1188.60,10.70029978,Identity Protection,Mortgage
838,54,1/3/2023,3,200590,552,0.002751882,648.00,3.230470113,Home Financing,Mortgage
838,54,1/3/2023,3,110965,435,0.003920155,432.00,3.893119452,Home Financing,Mortgage
885,54,1/3/2023,4,200362,155,0.0007736,1200.00,5.989159621,Education,Mortgage
885,54,1/3/2023,4,110805,173,0.001561301,560.00,5.053923559,Education,Mortgage
169,76,1/4/2023,2,139924,1393,0.009955404,1320.00,9.433692576,Credit Card,Credit Card
598,97,1/4/2023,5,165587,326,0.001968754,222.43,1.343281779,Home Financing,Housing
573,97,1/4/2023,3,165480,109,0.00065869,462.00,2.791878173,Education,Housing
767,97,1/4/2023,2,165539,430,0.002597575,520.00,3.141253723,Beauty,Housing
699,97,1/4/2023,4,165664,1333,0.008046407,1058.00,6.386420707,Credit Card,Housing
789,30,1/4/2023,2,161957,184,0.001136104,1704.00,10.52131121,Employment,Lending
443,30,1/4/2023,3,161994,67,0.000413596,1637.00,10.10531254,Identity Protection,Lending
961,30,1/4/2023,4,161995,35,0.000216056,1240.00,7.654557239,Injury Claim,Lending
885,76,1/4/2023,3,132642,93,0.000701135,960.00,7.237526575,Education,Credit Card
159,76,1/4/2023,4,132620,104,0.000784195,900.00,6.786306741,Home Security,Credit Card
519,54,1/4/2023,2,200996,254,0.001263707,391.50,1.947799956,Animal Health Insurance,Mortgage
519,54,1/4/2023,2,110791,213,0.001922539,913.50,8.245254578,Animal Health Insurance,Mortgage
551,54,1/4/2023,3,200937,724,0.003603119,612.00,3.045730751,Home Financing,Mortgage
551,54,1/4/2023,3,110722,507,0.004579036,312.00,2.817868174,Home Financing,Mortgage
176,54,1/4/2023,4,200722,208,0.001036259,2805.00,13.97455187,Home Security,Mortgage
176,54,1/4/2023,4,110580,215,0.001944294,495.00,4.476397179,Home Security,Mortgage
812,76,1/5/2023,5,104337,91,0.000872174,800.00,7.667462166,Credit Repair,Credit Card
861,97,1/5/2023,4,165728,176,0.001061981,150.00,0.905097509,Education,Housing
519,97,1/5/2023,2,165537,145,0.000875937,538.00,3.250028694,Animal Health Insurance,Housing
619,97,1/5/2023,3,165515,127,0.000767302,555.00,3.353170408,Life Insurance,Housing
109,97,1/5/2023,5,165675,1225,0.007393994,519.70,3.136864343,Home Financing,Housing
250,30,1/5/2023,2,125684,597,0.004750008,1200.00,9.547754686,Credit Card,Lending
861,30,1/5/2023,3,162044,101,0.000623288,550.00,3.394139863,Education,Lending
619,30,1/5/2023,4,162021,107,0.000660408,1023.00,6.313996334,Life Insurance,Lending
719,76,1/5/2023,2,139995,359,0.002564377,660.00,4.714454088,Credit Card,Credit Card
542,76,1/5/2023,3,140051,326,0.002327723,374.00,2.670455763,Health,Credit Card
250,76,1/5/2023,4,104185,962,0.009233575,750.00,7.198733023,Credit Card,Credit Card
558,54,1/5/2023,2,202103,157,0.000776832,390.00,1.929709109,Home Sale,Mortgage
558,54,1/5/2023,2,110921,170,0.001532622,910.00,8.204037107,Home Sale,Mortgage
962,54,1/5/2023,3,202027,474,0.002346221,420.00,2.078930044,Home Financing,Mortgage
962,54,1/5/2023,3,110874,464,0.004184931,408.00,3.679852806,Home Financing,Mortgage
619,54,1/5/2023,4,201881,396,0.001961552,414.90,2.055171116,Life Insurance,Mortgage
619,54,1/5/2023,4,110750,309,0.002790068,968.10,8.741309255,Life Insurance,Mortgage
591,76,1/6/2023,4,133514,230,0.001722666,0.00,,Loan,Credit Card
427,97,1/6/2023,3,165799,108,0.000651391,555.00,3.347426703,Home Sale,Housing
767,97,1/6/2023,4,165879,337,0.002031601,120.00,0.723418878,Beauty,Housing
687,97,1/6/2023,2,165572,1438,0.008685043,446.28,2.695383277,Rent To Own,Housing
837,97,1/6/2023,5,165802,1128,0.006803295,559.00,3.371491297,Survey,Housing
432,30,1/6/2023,2,162081,853,0.005262801,434.00,2.677673509,Credit Card,Lending
159,30,1/6/2023,3,162104,153,0.000943839,1080.00,6.662389577,Home Security,Lending
115,30,1/6/2023,4,162113,679,0.004188436,300.00,1.850561028,Credit Card,Lending
895,76,1/6/2023,2,140252,456,0.003251291,294.80,2.10193081,Loan,Credit Card
832,76,1/6/2023,3,133535,280,0.002096829,104.00,0.778822032,Tax Debt,Credit Card
854,54,1/6/2023,2,202927,118,0.00058149,394.20,1.942570481,Identity Protection,Mortgage
854,54,1/6/2023,2,111093,149,0.001341219,919.80,8.279549567,Identity Protection,Mortgage
614,54,1/6/2023,3,202892,489,0.002410149,372.00,1.833487767,Home Financing,Mortgage
614,54,1/6/2023,3,111048,351,0.003160795,300.00,2.701534472,Home Financing,Mortgage
352,54,1/6/2023,4,202711,172,0.000848499,900.00,4.439818263,Home Warranty,Mortgage
352,54,1/6/2023,4,110948,193,0.001739554,72.00,0.648952663,Home Warranty,Mortgage
255,97,1/7/2023,3,166106,755,0.00454529,413.00,2.486364129,Credit Score,Housing
435,97,1/7/2023,4,166167,147,0.000884652,180.00,1.083247576,Education,Housing
453,97,1/7/2023,2,165905,667,0.004020373,672.00,4.050510835,Credit Card,Housing
866,97,1/7/2023,5,166176,218,0.001311862,517.50,3.114168111,Personal Care,Housing
256,30,1/7/2023,2,125738,321,0.002552928,647.00,5.145620258,Credit Card,Lending
1000,30,1/7/2023,3,162299,1566,0.009648858,1300.00,8.00990764,Credit Card,Lending
656,30,1/7/2023,4,162312,2236,0.013775938,2340.00,14.41667899,Credit Card,Lending
205,76,1/7/2023,2,140352,169,0.001204115,817.00,5.821078431,Auto Warranty,Credit Card
837,76,1/7/2023,3,133624,1433,0.010724121,647.00,4.841944561,Survey,Credit Card
543,76,1/7/2023,4,133540,1080,0.008087464,1239.00,9.278118916,Credit Score,Credit Card
328,54,1/7/2023,2,203541,369,0.001812903,1265.00,6.214964061,Home Warranty,Mortgage
328,54,1/7/2023,2,111183,422,0.003795544,1100.00,9.893598842,Home Warranty,Mortgage
839,54,1/7/2023,3,203599,628,0.003084495,528.00,2.593332973,Home Financing,Mortgage
839,54,1/7/2023,3,111140,575,0.005173655,312.00,2.80727011,Home Financing,Mortgage
808,54,1/7/2023,4,203365,468,0.002301281,1405.68,6.912103853,Home Solar,Mortgage
808,54,1/7/2023,4,111024,300,0.002702118,368.69,3.320813518,Home Solar,Mortgage
789,76,1/8/2023,2,140253,123,0.000876987,1578.00,11.25109623,Employment,Credit Card
115,76,1/8/2023,4,133663,728,0.005446533,385.00,2.880378265,Credit Card,Credit Card
789,97,1/8/2023,3,166151,181,0.001089371,1364.00,8.209399883,Employment,Housing
131,97,1/8/2023,5,166233,285,0.001714461,605.56,3.642838666,Credit Repair,Housing
205,97,1/8/2023,2,166106,197,0.00118599,707.00,4.256318255,Auto Warranty,Housing
922,97,1/8/2023,4,166152,140,0.000842602,726.00,4.369492994,Identity Protection,Housing
365,30,1/8/2023,2,162468,36,0.000221582,1444.00,8.88790408,Credit Repair,Lending
837,30,1/8/2023,3,162493,1405,0.008646526,1260.00,7.75418018,Survey,Lending
938,30,1/8/2023,4,162479,897,0.005520713,305.39,1.879565975,Credit Card,Lending
105,76,1/8/2023,3,133717,426,0.003185833,261.00,1.951883455,Credit Card,Credit Card
205,54,1/8/2023,2,204205,281,0.001376068,535.20,2.620895669,Auto Warranty,Mortgage
205,54,1/8/2023,2,111172,205,0.001843989,1248.80,11.23304429,Auto Warranty,Mortgage
964,54,1/8/2023,3,204082,448,0.002195196,828.00,4.057192697,Home Financing,Mortgage
964,54,1/8/2023,3,111100,357,0.003213321,396.00,3.564356436,Home Financing,Mortgage
837,54,1/8/2023,4,203953,813,0.003986213,396.00,1.941623805,Survey,Mortgage
837,54,1/8/2023,4,111017,376,0.003386869,924.00,8.323049623,Survey,Mortgage
656,76,1/9/2023,2,140572,1264,0.008991833,1196.00,8.508095496,Credit Card,Credit Card
652,76,1/9/2023,3,133845,25,0.000186783,315.00,2.353468564,Education,Credit Card
1000,97,1/9/2023,2,166255,471,0.002832998,312.00,1.876635289,Credit Card,Housing
913,97,1/9/2023,4,166447,143,0.000859132,429.00,2.577397009,Home Warranty,Housing
510,97,1/9/2023,3,166399,121,0.000727168,224.00,1.346161936,Education,Housing
168,97,1/9/2023,5,166450,96,0.00057675,542.00,3.256233103,Home Financing,Housing
205,30,1/9/2023,2,162681,156,0.000958932,1591.00,9.779875954,Auto Warranty,Lending
922,30,1/9/2023,3,162677,59,0.000362682,1655.00,10.17353406,Identity Protection,Lending
250,30,1/9/2023,4,126151,610,0.004835475,1200.00,9.512409731,Credit Card,Lending
415,76,1/9/2023,4,133847,154,0.001150567,130.06,0.971706501,Loan,Credit Card
560,54,1/9/2023,2,204829,248,0.001210766,390.00,1.904027262,Home Improvement,Mortgage
560,54,1/9/2023,2,111109,204,0.001836035,910.00,8.190155613,Home Improvement,Mortgage
828,54,1/9/2023,3,204634,744,0.003635759,1116.00,5.45363918,Home Financing,Mortgage
828,54,1/9/2023,3,111079,487,0.004384267,492.00,4.429280062,Home Financing,Mortgage
173,54,1/9/2023,4,204394,62,0.000303336,553.20,2.706537374,Identity Protection,Mortgage
173,54,1/9/2023,4,111037,135,0.001215811,1290.80,11.62495384,Identity Protection,Mortgage
108,54,1/9/2023,5,158490,173,0.001091552,180.00,1.135718342,Auto Insurance,Mortgage
1000,76,1/10/2023,3,133800,1483,0.011083707,1404.00,10.49327354,Credit Card,Credit Card
547,76,1/10/2023,4,133738,445,0.003327401,196.00,1.46555205,Credit Card,Credit Card
542,97,1/10/2023,5,166467,1388,0.008337989,1156.00,6.944319295,Health,Housing
410,97,1/10/2023,4,166471,200,0.00120141,1056.00,6.343447207,Home Services,Housing
850,97,1/10/2023,3,166443,753,0.004524071,540.00,3.244353923,Survey,Housing
687,97,1/10/2023,2,166362,596,0.003582549,182.28,1.095682908,Rent To Own,Housing
789,30,1/10/2023,2,162757,95,0.000583692,352.00,2.1627334,Employment,Lending
219,30,1/10/2023,3,162771,741,0.004552408,567.00,3.483421494,Credit Card,Lending
772,30,1/10/2023,4,162771,738,0.004533977,1165.56,7.16073502,Loan,Lending
250,76,1/10/2023,2,105275,396,0.003761577,750.00,7.124198528,Credit Card,Credit Card
936,54,1/10/2023,2,205413,185,0.000900625,433.33,2.109554897,Credit Repair,Mortgage
936,54,1/10/2023,2,111265,161,0.001446996,1011.11,9.087403946,Credit Repair,Mortgage
787,54,1/10/2023,3,205289,510,0.002484303,708.00,3.448796575,Home Financing,Mortgage
787,54,1/10/2023,3,111174,415,0.003732887,324.00,2.914350478,Home Financing,Mortgage
240,54,1/10/2023,4,205165,246,0.001199035,394.20,1.921380352,Resources,Mortgage
240,54,1/10/2023,4,111080,199,0.001791502,919.80,8.280518545,Resources,Mortgage
854,97,1/11/2023,2,166339,201,0.001208376,559.00,3.360606953,Identity Protection,Housing
699,97,1/11/2023,4,5584,42,0.00752149,96.00,17.19197708,Credit Card,Housing
619,97,1/11/2023,3,15440,37,0.002396373,518.00,33.5492228,Life Insurance,Housing
256,30,1/11/2023,2,123024,486,0.003950449,1094.00,8.892573807,Credit Card,Lending
169,30,1/11/2023,3,162728,1069,0.006569244,1080.00,6.636841847,Credit Card,Lending
690,30,1/11/2023,4,162760,598,0.003674121,420.00,2.580486606,Credit Card,Lending
365,76,1/11/2023,2,140641,41,0.000291522,800.00,5.688241693,Credit Repair,Credit Card
381,76,1/11/2023,3,133431,632,0.00473653,748.72,5.61128973,Loan,Credit Card
471,76,1/11/2023,4,133393,3513,0.026335715,570.00,4.273087793,Resources,Credit Card
258,54,1/11/2023,2,205082,197,0.000960591,450.60,2.197169913,Life Insurance,Mortgage
258,54,1/11/2023,2,111147,182,0.001637471,1051.40,9.459544567,Life Insurance,Mortgage
869,54,1/11/2023,3,205035,453,0.002209379,504.00,2.458116907,Home Financing,Mortgage
869,54,1/11/2023,3,111105,348,0.003132172,228.00,2.052112866,Home Financing,Mortgage
117,54,1/11/2023,4,204807,257,0.00125484,1705.00,8.32491077,Home Sale,Mortgage
117,54,1/11/2023,4,110983,178,0.001603849,770.00,6.937999513,Home Sale,Mortgage
950,76,1/12/2023,2,140526,59,0.000419851,375.00,2.668545323,Life Insurance,Credit Card
767,76,1/12/2023,4,132945,151,0.001135808,520.00,3.911391929,Beauty,Credit Card
767,97,1/12/2023,5,167981,39,0.000232169,420.00,2.50028277,Beauty,Housing
519,97,1/12/2023,2,167741,79,0.000470964,556.00,3.31463387,Animal Health Insurance,Housing
453,97,1/12/2023,3,167823,166,0.000989137,192.00,1.144062494,Credit Card,Housing
109,97,1/12/2023,4,167927,145,0.00086347,475.78,2.833254926,Home Financing,Housing
490,30,1/12/2023,2,162970,1372,0.008418727,1435.50,8.808369639,Auto Loan,Lending
944,30,1/12/2023,3,162922,122,0.000748825,935.00,5.738942561,Life Insurance,Lending
547,30,1/12/2023,4,162941,970,0.005953075,868.00,5.327081582,Credit Card,Lending
155,76,1/12/2023,3,133006,145,0.001090176,172.96,1.300392463,Loan,Credit Card
771,54,1/12/2023,2,205262,255,0.001242315,988.00,4.813360486,Debt,Mortgage
771,54,1/12/2023,2,111089,217,0.001953389,312.00,2.808558903,Debt,Mortgage
865,54,1/12/2023,3,205164,327,0.001593847,408.00,1.98865298,Home Financing,Mortgage
865,54,1/12/2023,3,110999,284,0.002558582,180.00,1.621636231,Home Financing,Mortgage
1000,54,1/12/2023,4,205027,573,0.002794754,520.00,2.536251323,Credit Card,Mortgage
1000,54,1/12/2023,4,110911,302,0.002722904,156.00,1.406533166,Credit Card,Mortgage
222,97,1/13/2023,4,168039,528,0.003142128,485.28,2.887901023,Loan,Housing
542,97,1/13/2023,5,168068,954,0.005676274,500.00,2.974986315,Health,Housing
573,97,1/13/2023,3,167991,110,0.000654797,378.00,2.250120542,Education,Housing
789,97,1/13/2023,6,167948,166,0.000988401,406.00,2.417414914,Employment,Housing
840,97,1/13/2023,2,167891,173,0.00103043,542.00,3.228285018,Injury Claim,Housing
256,30,1/13/2023,2,123222,187,0.001517586,135.50,1.099641298,Credit Card,Lending
840,30,1/13/2023,3,162991,939,0.005761054,993.00,6.092360928,Injury Claim,Lending
311,30,1/13/2023,4,162935,738,0.004529414,551.25,3.38325099,Credit Card,Lending
256,76,1/13/2023,2,100284,779,0.007767939,1495.00,14.90766224,Credit Card,Credit Card
205,76,1/13/2023,3,132898,105,0.00079008,794.00,5.974506765,Auto Warranty,Credit Card
840,76,1/13/2023,4,132915,640,0.004815107,620.00,4.664635293,Injury Claim,Credit Card
840,54,1/13/2023,2,205918,1616,0.007847784,413.70,2.009052147,Injury Claim,Mortgage
840,54,1/13/2023,2,111090,791,0.007120353,965.30,8.689350977,Injury Claim,Mortgage
838,54,1/13/2023,3,205772,869,0.004223121,720.00,3.499018331,Home Financing,Mortgage
838,54,1/13/2023,3,110990,488,0.004396793,276.00,2.486710514,Home Financing,Mortgage
159,54,1/13/2023,4,205568,220,0.001070205,2145.00,10.43450342,Home Security,Mortgage
159,54,1/13/2023,4,110907,239,0.002154959,1650.00,14.87732965,Home Security,Mortgage
590,76,1/14/2023,4,132869,121,0.000910671,100.00,0.752621003,Credit Score,Credit Card
443,97,1/14/2023,5,168324,155,0.000920843,552.00,3.279389748,Identity Protection,Housing
273,97,1/14/2023,4,168277,158,0.000938928,559.00,3.321903766,Office Supplies,Housing
687,97,1/14/2023,2,168038,1163,0.006921054,366.96,2.183791761,Rent To Own,Housing
205,97,1/14/2023,3,168212,137,0.000814448,716.00,4.256533422,Auto Warranty,Housing
874,30,1/14/2023,2,162995,42,0.000257677,1444.44,8.861866928,Credit Repair,Lending
547,30,1/14/2023,3,162980,933,0.005724629,616.00,3.779604859,Credit Card,Lending
201,30,1/14/2023,4,162992,100,0.000613527,1161.00,7.123048984,Identity Protection,Lending
895,76,1/14/2023,2,140506,343,0.002441177,210.55,1.498512519,Loan,Credit Card
789,76,1/14/2023,3,140454,169,0.001203241,1672.00,11.90425335,Employment,Credit Card
205,54,1/14/2023,2,206172,345,0.00167336,577.20,2.799604214,Auto Warranty,Mortgage
205,54,1/14/2023,2,111114,250,0.002249942,1346.80,12.12088486,Auto Warranty,Mortgage
551,54,1/14/2023,3,206096,451,0.002188301,540.00,2.620138188,Home Financing,Mortgage
551,54,1/14/2023,3,111049,379,0.003412908,408.00,3.674053796,Home Financing,Mortgage
656,54,1/14/2023,4,205941,621,0.003015427,468.00,2.272495521,Credit Card,Mortgage
656,54,1/14/2023,4,111083,332,0.002988756,312.00,2.808710604,Credit Card,Mortgage
127,76,1/15/2023,2,140370,418,0.002977844,670.00,4.773099665,Employment,Credit Card
630,76,1/15/2023,4,133030,131,0.00098474,375.00,2.818913027,Home Improvement,Credit Card
837,76,1/15/2023,3,140347,779,0.005550528,672.00,4.788132272,Survey,Credit Card
365,97,1/15/2023,2,168246,249,0.001479976,605.56,3.599253474,Credit Repair,Housing
837,97,1/15/2023,3,166983,734,0.004395657,568.00,3.40154387,Survey,Housing
861,97,1/15/2023,4,167011,159,0.000952033,815.00,4.879918089,Education,Housing
866,97,1/15/2023,5,167049,233,0.0013948,512.50,3.067962095,Personal Care,Housing
205,30,1/15/2023,2,163071,106,0.000650024,1609.00,9.866867806,Auto Warranty,Lending
256,30,1/15/2023,3,123661,225,0.00181949,458.75,3.709738721,Credit Card,Lending
540,30,1/15/2023,4,163037,1988,0.012193551,1320.00,8.096321694,Credit Card,Lending
443,54,1/15/2023,2,206230,102,0.000494593,493.20,2.391504631,Identity Protection,Mortgage
443,54,1/15/2023,2,111431,150,0.001346125,1150.80,10.32746722,Identity Protection,Mortgage
962,54,1/15/2023,3,206130,505,0.00244991,540.00,2.619706011,Home Financing,Mortgage
962,54,1/15/2023,3,111490,371,0.003327653,288.00,2.583191318,Home Financing,Mortgage
630,54,1/15/2023,4,205961,183,0.000888518,1200.00,5.826345764,Home Improvement,Mortgage
630,54,1/15/2023,4,111410,201,0.001804147,675.00,6.058702091,Home Improvement,Mortgage
699,76,1/16/2023,2,140357,996,0.00709619,1800.00,12.82444053,Credit Card,Credit Card
381,76,1/16/2023,4,133156,222,0.001667217,179.94,1.351347292,Loan,Credit Card
351,97,1/16/2023,5,167173,376,0.002249167,150.00,0.897274081,Credit Card,Housing
696,97,1/16/2023,3,167000,223,0.001335329,529.00,3.167664671,Home Delivery,Housing
913,97,1/16/2023,4,167072,111,0.000664384,165.00,0.987598161,Home Warranty,Housing
168,97,1/16/2023,2,166910,96,0.00057516,510.00,3.055538913,Home Financing,Housing
789,30,1/16/2023,2,163056,74,0.000453832,236.00,1.44735551,Employment,Lending
837,30,1/16/2023,3,163065,919,0.005635789,1280.00,7.849630515,Survey,Lending
574,30,1/16/2023,4,163028,38,0.000233089,0.00,,Life Insurance,Lending
159,76,1/16/2023,3,133238,158,0.001185848,1140.00,8.556117624,Home Security,Credit Card
300,54,1/16/2023,2,205879,114,0.000553723,450.60,2.188664215,Identity Protection,Mortgage
300,54,1/16/2023,2,111046,130,0.001170686,1051.40,9.468148335,Identity Protection,Mortgage
614,54,1/16/2023,3,205827,481,0.002336914,552.00,2.681863895,Home Financing,Mortgage
614,54,1/16/2023,3,110976,397,0.00357735,348.00,3.135813149,Home Financing,Mortgage
837,54,1/16/2023,4,205571,1051,0.005112589,1064.00,5.17582733,Survey,Mortgage
837,54,1/16/2023,4,110905,601,0.005419052,456.00,4.111627068,Survey,Mortgage
719,76,1/17/2023,4,133179,535,0.00401715,990.00,7.433604397,Credit Card,Credit Card
874,76,1/17/2023,2,140505,87,0.000619195,769.00,5.473114836,Credit Repair,Credit Card
351,76,1/17/2023,3,133198,718,0.005390471,810.00,6.08117239,Credit Card,Credit Card
789,97,1/17/2023,5,167385,202,0.001206799,0.00,,Employment,Housing
1000,97,1/17/2023,2,167239,610,0.003647475,416.00,2.487458069,Credit Card,Housing
410,97,1/17/2023,3,167374,154,0.000920095,384.00,2.294263147,Home Services,Housing
328,97,1/17/2023,4,167424,129,0.000770499,385.00,2.299550841,Home Warranty,Housing
176,30,1/17/2023,2,163098,117,0.00071736,660.00,4.046646801,Home Security,Lending
983,30,1/17/2023,3,163064,1648,0.010106461,1188.00,7.285483001,Credit Card,Lending
767,30,1/17/2023,4,163039,66,0.000404811,440.00,2.698740792,Beauty,Lending
619,54,1/17/2023,2,205412,189,0.000920102,486.00,2.365976671,Life Insurance,Mortgage
619,54,1/17/2023,2,111414,237,0.002127201,1134.00,10.17825408,Life Insurance,Mortgage
839,54,1/17/2023,3,205346,547,0.002663797,636.00,3.097211536,Home Financing,Mortgage
839,54,1/17/2023,3,111343,442,0.003969715,228.00,2.047726395,Home Financing,Mortgage
126,54,1/17/2023,4,205056,228,0.001111891,1200.00,5.852059925,Home Security,Mortgage
126,54,1/17/2023,4,111212,170,0.001528612,420.00,3.776570874,Home Security,Mortgage
453,76,1/18/2023,2,140798,512,0.003636415,960.00,6.818278669,Credit Card,Credit Card
347,76,1/18/2023,3,133293,271,0.002033115,362.70,2.721073125,Loan,Credit Card
699,97,1/18/2023,5,167527,193,0.001152053,250.00,1.492296764,Credit Card,Housing
474,97,1/18/2023,4,167236,1344,0.008036547,500.00,2.989786888,Survey,Housing
687,97,1/18/2023,2,167444,2540,0.015169251,1188.00,7.094909343,Rent To Own,Housing
619,97,1/18/2023,3,167439,173,0.001033212,480.00,2.86671564,Life Insurance,Housing
619,30,1/18/2023,2,163082,87,0.000533474,850.00,5.212101887,Life Insurance,Lending
719,30,1/18/2023,3,163087,688,0.004218607,930.00,5.702477819,Credit Card,Lending
351,30,1/18/2023,4,163081,820,0.005028176,840.00,5.150814626,Credit Card,Lending
410,76,1/18/2023,4,133273,17,0.000127558,288.00,2.160977842,Home Services,Credit Card
660,54,1/18/2023,2,205475,156,0.000759216,379.20,1.845479985,Office Supplies,Mortgage
660,54,1/18/2023,2,112048,182,0.001624304,884.80,7.896615736,Office Supplies,Mortgage
964,54,1/18/2023,3,205432,429,0.002088282,540.00,2.628607033,Home Financing,Mortgage
964,54,1/18/2023,3,111986,369,0.003295055,348.00,3.107531299,Home Financing,Mortgage
176,54,1/18/2023,4,205246,115,0.000560303,2145.00,10.45087359,Home Security,Mortgage
176,54,1/18/2023,4,111995,173,0.001544712,495.00,4.419840171,Home Security,Mortgage
780,54,1/18/2023,5,156850,167,0.001064712,240.00,1.530124323,Auto Insurance,Mortgage
950,76,1/19/2023,4,133571,63,0.000471659,75.00,0.561499128,Life Insurance,Credit Card
656,76,1/19/2023,3,133600,519,0.003884731,572.00,4.281437126,Credit Card,Credit Card
109,97,1/19/2023,4,167677,660,0.003936139,298.74,1.7816397,Home Financing,Housing
325,97,1/19/2023,2,167524,174,0.001038657,580.00,3.462190492,Animal Health Insurance,Housing
453,97,1/19/2023,3,167639,410,0.002445732,624.00,3.722284194,Credit Card,Housing
255,97,1/19/2023,5,167706,592,0.003529987,472.00,2.814449095,Credit Score,Housing
1000,30,1/19/2023,2,163158,1262,0.007734834,1560.00,9.561284154,Credit Card,Lending
656,30,1/19/2023,3,163167,1561,0.009566885,1404.00,8.604681094,Credit Card,Lending
739,30,1/19/2023,4,163181,1271,0.007788897,1148.00,7.035132767,Credit Card,Lending
205,76,1/19/2023,2,141244,134,0.000948713,771.00,5.458638951,Auto Warranty,Credit Card
240,54,1/19/2023,2,205124,219,0.001067647,450.60,2.196720033,Resources,Mortgage
240,54,1/19/2023,2,112343,228,0.002029499,1051.40,9.358838557,Resources,Mortgage
828,54,1/19/2023,3,205028,545,0.002658174,492.00,2.39967224,Home Financing,Mortgage
828,54,1/19/2023,3,112362,400,0.003559922,240.00,2.135953436,Home Financing,Mortgage
438,54,1/19/2023,4,204865,1602,0.007819784,938.00,4.578624948,Networking,Mortgage
438,54,1/19/2023,4,112262,867,0.007723005,294.00,2.618873706,Networking,Mortgage
1000,76,1/20/2023,3,133573,941,0.007044837,624.00,4.671602794,Credit Card,Credit Card
961,76,1/20/2023,5,141294,41,0.000290175,670.00,4.741885713,Injury Claim,Credit Card
789,76,1/20/2023,2,141364,177,0.001252087,962.00,6.805127189,Employment,Credit Card
